recodedId,QC_RTL,TL_Quartiles,CULL_DATE,CutoffDate,Survival,Time_Months,Time_Years,Event,residRTL_plateRow,AGE_Y
2298,1.24620575,4,06/08/2015,01/01/2017,2486,81.50819672,6.810958904,1,0.016913492,1
2298,1.18666017,4,06/08/2015,01/01/2017,2486,81.50819672,6.810958904,1,0.092556527,2
2298,0.97597831,2,06/08/2015,01/01/2017,2486,81.50819672,6.810958904,1,-0.139825508,3
2298,0.97597831,2,06/08/2015,01/01/2017,2486,81.50819672,6.810958904,1,-0.139825508,4
2349,1.084562002,2,NULL,01/01/2017,2120,69.50819672,5.808219178,0,0.140051169,0
2349,1.016172753,2,NULL,01/01/2017,2120,69.50819672,5.808219178,0,-0.02793779,1
2349,0.942686016,2,NULL,01/01/2017,2120,69.50819672,5.808219178,0,-0.022093993,2
2349,0.752279692,1,NULL,01/01/2017,2120,69.50819672,5.808219178,0,-0.233647227,3
2349,0.752279692,1,NULL,01/01/2017,2120,69.50819672,5.808219178,0,-0.233647227,4
2371,1.273126801,3,04/11/2014,01/01/2017,1165,38.19672131,3.191780822,1,0.195122291,0
2371,1.077753859,3,04/11/2014,01/01/2017,1165,38.19672131,3.191780822,1,-0.083570598,2
2371,0.877934429,1,04/11/2014,01/01/2017,1165,38.19672131,3.191780822,1,-0.178379226,3
2371,0.877934429,1,04/11/2014,01/01/2017,1165,38.19672131,3.191780822,1,-0.178379226,4
2380,1.132904938,2,13/04/2011,01/01/2017,658,21.57377049,1.802739726,1,0.026484808,0
2380,1.025763019,2,13/04/2011,01/01/2017,658,21.57377049,1.802739726,1,-0.070295955,1
2380,1.278984093,4,13/04/2011,01/01/2017,658,21.57377049,1.802739726,1,0.16282573,2
2409,1.223013537,3,03/05/2013,01/01/2017,1633,53.54098361,4.473972603,1,0.123133838,0
2409,1.105828413,3,03/05/2013,01/01/2017,1633,53.54098361,4.473972603,1,0.073773108,1
2409,0.844676534,1,03/05/2013,01/01/2017,1633,53.54098361,4.473972603,1,-0.185881939,2
2409,0.942013815,2,03/05/2013,01/01/2017,1633,53.54098361,4.473972603,1,-0.058156971,3
2409,0.942013815,2,03/05/2013,01/01/2017,1633,53.54098361,4.473972603,1,-0.058156971,4
2421,1.110497921,2,04/10/2012,01/01/2017,1373,45.01639344,3.761643836,1,-0.000754515,0
2421,1.095665819,3,04/10/2012,01/01/2017,1373,45.01639344,3.761643836,1,-0.058307207,1
2421,1.181728354,4,04/10/2012,01/01/2017,1373,45.01639344,3.761643836,1,0.042293106,2
2421,0.993611685,2,04/10/2012,01/01/2017,1373,45.01639344,3.761643836,1,-0.074332408,3
2421,0.993611685,2,04/10/2012,01/01/2017,1373,45.01639344,3.761643836,1,-0.074332408,4
2425,0.963757869,1,31/10/2011,01/01/2017,1142,37.44262295,3.128767123,1,-0.035357615,0
2425,0.996792559,2,31/10/2011,01/01/2017,1142,37.44262295,3.128767123,1,-0.140996054,3
2425,0.996792559,2,31/10/2011,01/01/2017,1142,37.44262295,3.128767123,1,-0.140996054,4
2425,1.21734212,4,31/10/2011,01/01/2017,1142,37.44262295,3.128767123,1,0.15586633,2
2431,1.202255999,3,24/05/2014,01/01/2017,1627,53.3442623,4.457534247,1,0.139198986,0
2431,1.179828511,4,24/05/2014,01/01/2017,1627,53.3442623,4.457534247,1,0.022974836,1
2431,0.921039204,1,24/05/2014,01/01/2017,1627,53.3442623,4.457534247,1,-0.098626737,2
2431,0.969384897,2,24/05/2014,01/01/2017,1627,53.3442623,4.457534247,1,-0.040150754,3
2431,0.969384897,2,24/05/2014,01/01/2017,1627,53.3442623,4.457534247,1,-0.040150754,4
2445,1.138299075,2,08/01/2015,01/01/2017,1609,52.75409836,4.408219178,1,0.121789462,0
2445,1.282244093,4,08/01/2015,01/01/2017,1609,52.75409836,4.408219178,1,0.180376688,1
2445,0.941841702,2,08/01/2015,01/01/2017,1609,52.75409836,4.408219178,1,-0.085575315,2
2445,1.133260049,3,08/01/2015,01/01/2017,1609,52.75409836,4.408219178,1,0.057669731,3
2445,1.133260049,3,08/01/2015,01/01/2017,1609,52.75409836,4.408219178,1,0.057669731,4
2500,1.264390932,3,NULL,01/01/2017,1725,56.55737705,4.726027397,0,0.182456442,0
2500,1.035885499,2,17/08/2016,01/01/2017,1588,52.06557377,4.350684932,1,-0.081873306,1
2500,0.986726565,2,17/08/2016,01/01/2017,1588,52.06557377,4.350684932,1,-0.062980927,2
2500,0.947112795,2,17/08/2016,01/01/2017,1588,52.06557377,4.350684932,1,-0.05500694,2
2530,1.084128481,2,20/11/2015,01/01/2017,2140,70.16393443,5.863013699,1,-0.019471583,0
2530,1.153868744,3,20/11/2015,01/01/2017,2140,70.16393443,5.863013699,1,0.017121902,1
2530,1.29702985,4,20/11/2015,01/01/2017,2140,70.16393443,5.863013699,1,-0.057323747,2
2530,1.464316954,4,20/11/2015,01/01/2017,2140,70.16393443,5.863013699,1,0.13898196,3
2530,1.464316954,4,20/11/2015,01/01/2017,2140,70.16393443,5.863013699,1,0.13898196,4
2548,1.241571754,3,01/05/2015,01/01/2017,2155,70.6557377,5.904109589,1,0.067024807,0
2548,1.493070048,4,01/05/2015,01/01/2017,2155,70.6557377,5.904109589,1,0.163173244,1
2548,1.165324281,4,01/05/2015,01/01/2017,2155,70.6557377,5.904109589,1,-0.105407702,2
2548,1.095196533,3,01/05/2015,01/01/2017,2155,70.6557377,5.904109589,1,-0.016937206,3
2548,1.095196533,3,01/05/2015,01/01/2017,2155,70.6557377,5.904109589,1,-0.016937206,4
2548,1.24138109,4,01/05/2015,01/01/2017,2155,70.6557377,5.904109589,1,0.060893374,5
2559,1.437753655,4,NULL,01/01/2017,2229,73.08196721,6.106849315,0,0.185303239,0
2559,0.998935374,2,11/08/2016,01/01/2017,2086,68.39344262,5.715068493,1,-0.027989864,1
2559,1.034923029,2,11/08/2016,01/01/2017,2086,68.39344262,5.715068493,1,0.048435082,2
2559,0.842366182,1,11/08/2016,01/01/2017,2086,68.39344262,5.715068493,1,-0.19850003,3
2559,0.842366182,1,11/08/2016,01/01/2017,2086,68.39344262,5.715068493,1,-0.19850003,4
2661,1.363653156,4,NULL,01/01/2017,2003,65.67213115,5.487671233,0,0.045855121,0
2661,1.089739579,3,NULL,01/01/2017,2003,65.67213115,5.487671233,0,-0.062620589,1
2661,1.16175742,4,NULL,01/01/2017,2003,65.67213115,5.487671233,0,-0.091019751,2
2661,1.516630761,4,NULL,01/01/2017,2003,65.67213115,5.487671233,0,0.227065391,3
2661,1.516630761,4,NULL,01/01/2017,2003,65.67213115,5.487671233,0,0.227065391,4
2680,1.045468641,2,30/01/2015,01/01/2017,1186,38.8852459,3.249315068,1,-0.036575363,0
2680,0.973992014,2,30/01/2015,01/01/2017,1186,38.8852459,3.249315068,1,0.007018674,1
2680,1.15836734,4,30/01/2015,01/01/2017,1186,38.8852459,3.249315068,1,0.021183929,3
2741,1.195232926,3,NULL,01/01/2017,2022,66.29508197,5.539726027,0,0.088739512,0
2741,1.11719625,3,NULL,01/01/2017,2022,66.29508197,5.539726027,0,-0.141246056,1
2741,1.041641691,2,NULL,01/01/2017,2022,66.29508197,5.539726027,0,0.02334401,2
2741,1.358734649,4,NULL,01/01/2017,2022,66.29508197,5.539726027,0,0.139333018,3
2790,0.957451652,2,30/07/2011,01/01/2017,655,21.47540984,1.794520548,1,-0.042112954,1
2866,1.226397094,3,14/08/2014,01/01/2017,705,23.1147541,1.931506849,1,0.045662472,0
2866,1.028214259,2,14/08/2014,01/01/2017,705,23.1147541,1.931506849,1,-0.003085093,2
2874,0.964747484,1,04/04/2013,01/01/2017,1128,36.98360656,3.090410959,1,-0.02230554,0
2874,1.058954307,3,04/04/2013,01/01/2017,1128,36.98360656,3.090410959,1,-0.012123752,1
2874,1.119935854,3,04/04/2013,01/01/2017,1128,36.98360656,3.090410959,1,-0.01241428,4
2874,1.119935854,3,04/04/2013,01/01/2017,1128,36.98360656,3.090410959,1,-0.01241428,3
2880,1.132054774,2,20/01/2016,01/01/2017,1914,62.75409836,5.243835616,1,-0.033436563,0
2880,1.013764867,2,20/01/2016,01/01/2017,1914,62.75409836,5.243835616,1,0.100353881,1
2880,0.786765428,1,20/01/2016,01/01/2017,1914,62.75409836,5.243835616,1,-0.201444359,2
2929,1.471208438,4,04/04/2013,01/01/2017,906,29.70491803,2.482191781,1,0.169858614,0
2929,0.908525579,1,04/04/2013,01/01/2017,906,29.70491803,2.482191781,1,-0.060646431,1
2929,1.110983253,3,04/04/2013,01/01/2017,906,29.70491803,2.482191781,1,-0.031194164,2
2947,0.877418403,1,17/07/2014,01/01/2017,1142,37.44262295,3.128767123,1,-0.035985834,0
2947,1.092121557,3,17/07/2014,01/01/2017,1142,37.44262295,3.128767123,1,0.110577952,1
2947,0.788561948,1,17/07/2014,01/01/2017,1142,37.44262295,3.128767123,1,-0.125499364,2
2947,0.853394084,1,17/07/2014,01/01/2017,1142,37.44262295,3.128767123,1,-0.146493095,3
2947,0.853394084,1,17/07/2014,01/01/2017,1142,37.44262295,3.128767123,1,-0.146493095,4
3006,1.215535595,3,16/11/2014,01/01/2017,1479,48.49180328,4.052054795,1,0.153554872,0
3006,1.147794352,3,16/11/2014,01/01/2017,1479,48.49180328,4.052054795,1,0.14698347,1
3006,0.762145449,1,16/11/2014,01/01/2017,1479,48.49180328,4.052054795,1,-0.196663662,2
3007,0.990482222,1,23/02/2012,01/01/2017,1069,35.04918033,2.928767123,1,-0.014037763,0
3007,1.17994623,4,23/02/2012,01/01/2017,1069,35.04918033,2.928767123,1,0.087343939,1
3007,1.303694052,4,23/02/2012,01/01/2017,1069,35.04918033,2.928767123,1,0.234563681,2
3007,0.8157655,1,23/02/2012,01/01/2017,1069,35.04918033,2.928767123,1,-0.271379691,3
3007,0.8157655,1,23/02/2012,01/01/2017,1069,35.04918033,2.928767123,1,-0.271379691,4
3034,1.172233363,3,22/04/2013,01/01/2017,948,31.08196721,2.597260274,1,0.161809706,0
3034,0.996560367,2,22/04/2013,01/01/2017,948,31.08196721,2.597260274,1,-0.089819399,1
3034,1.052175433,3,22/04/2013,01/01/2017,948,31.08196721,2.597260274,1,-0.012690479,2
3034,0.963773941,2,22/04/2013,01/01/2017,948,31.08196721,2.597260274,1,-0.104825819,2
3037,1.133440499,2,NULL,01/01/2017,2373,77.80327869,6.501369863,0,-0.018711665,0
3037,1.198119369,4,NULL,01/01/2017,2373,77.80327869,6.501369863,0,0.037693299,1
3037,1.088066406,3,NULL,01/01/2017,2373,77.80327869,6.501369863,0,0.118739076,4
3037,1.088066406,3,NULL,01/01/2017,2373,77.80327869,6.501369863,0,0.118739076,3
3062,1.137097391,2,15/10/2015,01/01/2017,1999,65.54098361,5.476712329,1,0.128318662,0
3062,0.862114177,1,15/10/2015,01/01/2017,1999,65.54098361,5.476712329,1,-0.215176845,1
3062,1.082071055,3,15/10/2015,01/01/2017,1999,65.54098361,5.476712329,1,0.065085862,2
3062,1.031493929,2,15/10/2015,01/01/2017,1999,65.54098361,5.476712329,1,0.011631136,3
3062,1.031493929,2,15/10/2015,01/01/2017,1999,65.54098361,5.476712329,1,0.011631136,4
3131,0.929129122,1,NULL,01/01/2017,2371,77.73770492,6.495890411,0,0.030042829,0
3131,0.803056599,1,16/11/2016,01/01/2017,2325,76.2295082,6.369863014,1,-0.1709383,1
3131,0.921042707,1,16/11/2016,01/01/2017,2325,76.2295082,6.369863014,1,-0.022969955,2
3131,0.832363939,1,16/11/2016,01/01/2017,2325,76.2295082,6.369863014,1,-0.097046897,3
3131,0.832363939,1,16/11/2016,01/01/2017,2325,76.2295082,6.369863014,1,-0.097046897,4
3230,1.185931564,3,09/06/2011,01/01/2017,760,24.91803279,2.082191781,1,0.188894868,0
3230,0.897017566,1,09/06/2011,01/01/2017,760,24.91803279,2.082191781,1,-0.060766265,1
3230,0.750427595,1,09/06/2011,01/01/2017,760,24.91803279,2.082191781,1,-0.267509947,2
3254,1.21646236,3,NULL,01/01/2017,2234,73.24590164,6.120547945,0,0.160075645,0
3254,0.993052322,2,NULL,01/01/2017,2234,73.24590164,6.120547945,0,-0.168955442,1
3254,1.26843135,4,NULL,01/01/2017,2234,73.24590164,6.120547945,0,0.11580076,2
3254,0.948747879,2,NULL,01/01/2017,2234,73.24590164,6.120547945,0,-0.10593646,3
3278,1.035660435,2,NULL,01/01/2017,1971,64.62295082,5.4,0,-0.051820232,0
3278,1.186275071,4,NULL,01/01/2017,1971,64.62295082,5.4,0,0.136599626,1
3278,1.064250628,3,NULL,01/01/2017,1971,64.62295082,5.4,0,-0.023463329,2
3278,1.039597154,3,NULL,01/01/2017,1971,64.62295082,5.4,0,-0.003228326,3
3278,1.039597154,3,NULL,01/01/2017,1971,64.62295082,5.4,0,-0.003228326,4
3386,1.227149686,3,20/04/2014,01/01/2017,1638,53.70491803,4.487671233,1,0.07516816,0
3386,1.094264396,3,20/04/2014,01/01/2017,1638,53.70491803,4.487671233,1,-0.039415423,1
3386,1.132220374,3,20/04/2014,01/01/2017,1638,53.70491803,4.487671233,1,-0.007781213,2
3386,1.52042459,4,20/04/2014,01/01/2017,1638,53.70491803,4.487671233,1,0.100889852,3
3386,1.52042459,4,20/04/2014,01/01/2017,1638,53.70491803,4.487671233,1,0.100889852,4
3524,1.364716674,4,01/08/2011,01/01/2017,535,17.54098361,1.465753425,1,0.101753992,0
3524,0.978458946,2,01/08/2011,01/01/2017,535,17.54098361,1.465753425,1,-0.086683965,1
3533,0.903226699,1,14/08/2014,01/01/2017,731,23.96721311,2.002739726,1,0.058112701,0
3533,0.737591047,1,14/08/2014,01/01/2017,731,23.96721311,2.002739726,1,-0.216977919,1
3533,0.711132647,1,14/08/2014,01/01/2017,731,23.96721311,2.002739726,1,-0.085754701,2
3533,0.702173009,1,14/08/2014,01/01/2017,731,23.96721311,2.002739726,1,-0.15402937,2
3609,0.978194415,1,NULL,01/01/2017,2091,68.55737705,5.728767123,0,-0.139740128,0
3609,0.880639769,1,07/09/2016,01/01/2017,1975,64.75409836,5.410958904,1,-0.126750175,1
3609,1.281518021,4,07/09/2016,01/01/2017,1975,64.75409836,5.410958904,1,0.141429532,2
3609,1.108103216,3,07/09/2016,01/01/2017,1975,64.75409836,5.410958904,1,0.095277262,3
3609,1.108103216,3,07/09/2016,01/01/2017,1975,64.75409836,5.410958904,1,0.095277262,4
3610,1.007286624,1,06/06/2014,01/01/2017,1468,48.13114754,4.021917808,1,0.091463954,0
3610,1.154427546,3,06/06/2014,01/01/2017,1468,48.13114754,4.021917808,1,0.156369271,1
3610,0.88552548,1,06/06/2014,01/01/2017,1468,48.13114754,4.021917808,1,-0.183592274,2
3610,0.943183667,2,06/06/2014,01/01/2017,1468,48.13114754,4.021917808,1,-0.120512473,3
3610,0.943183667,2,06/06/2014,01/01/2017,1468,48.13114754,4.021917808,1,-0.120512473,4
3661,1.441392266,4,11/08/2015,01/01/2017,2177,71.37704918,5.964383562,1,0.11844315,0
3661,1.36930876,4,11/08/2015,01/01/2017,2177,71.37704918,5.964383562,1,0.174501221,1
3661,1.003449278,2,11/08/2015,01/01/2017,2177,71.37704918,5.964383562,1,-0.13519776,2
3661,1.254023402,4,11/08/2015,01/01/2017,2177,71.37704918,5.964383562,1,0.057655479,2
3661,1.109834578,3,11/08/2015,01/01/2017,2177,71.37704918,5.964383562,1,-0.036880486,3
3661,1.109834578,3,11/08/2015,01/01/2017,2177,71.37704918,5.964383562,1,-0.036880486,4
3661,1.227153656,4,11/08/2015,01/01/2017,2177,71.37704918,5.964383562,1,-0.016186368,5
3661,1.118824965,3,11/08/2015,01/01/2017,2177,71.37704918,5.964383562,1,0.002152009,5
3735,1.321845124,4,15/10/2015,01/01/2017,1565,51.31147541,4.287671233,1,0.206262313,0
3735,1.312765645,4,15/10/2015,01/01/2017,1565,51.31147541,4.287671233,1,0.070724695,1
3735,0.944029542,2,15/10/2015,01/01/2017,1565,51.31147541,4.287671233,1,-0.16426056,2
3735,1.137383723,3,15/10/2015,01/01/2017,1565,51.31147541,4.287671233,1,-0.016400731,3
3735,1.137383723,3,15/10/2015,01/01/2017,1565,51.31147541,4.287671233,1,-0.016400731,4
3795,1.233789656,3,05/05/2016,01/01/2017,2018,66.16393443,5.528767123,1,0.151692064,0
3795,1.064628618,3,05/05/2016,01/01/2017,2018,66.16393443,5.528767123,1,-0.047178887,1
3795,0.947727135,2,05/05/2016,01/01/2017,2018,66.16393443,5.528767123,1,-0.131219318,2
3926,1.288303424,4,15/04/2016,01/01/2017,2766,90.68852459,7.578082192,1,0.150428513,0
3926,1.284008824,4,15/04/2016,01/01/2017,2766,90.68852459,7.578082192,1,0.064544184,1
3926,0.882375988,1,15/04/2016,01/01/2017,2766,90.68852459,7.578082192,1,-0.1884302,2
3926,0.924597235,1,15/04/2016,01/01/2017,2766,90.68852459,7.578082192,1,-0.057034205,3
3926,0.924597235,1,15/04/2016,01/01/2017,2766,90.68852459,7.578082192,1,-0.057034205,4
3927,1.596574494,4,16/05/2014,01/01/2017,1615,52.95081967,4.424657534,1,0.304617778,0
3927,1.273885755,4,16/05/2014,01/01/2017,1615,52.95081967,4.424657534,1,0.101353374,1
3927,1.03644843,2,16/05/2014,01/01/2017,1615,52.95081967,4.424657534,1,-0.160362012,2
3927,1.173147044,4,16/05/2014,01/01/2017,1615,52.95081967,4.424657534,1,-0.079797109,3
3927,1.173147044,4,16/05/2014,01/01/2017,1615,52.95081967,4.424657534,1,-0.079797109,4
3965,1.210204947,3,NULL,01/01/2017,2312,75.80327869,6.334246575,0,0.020103234,0
3965,1.178635009,4,NULL,01/01/2017,2312,75.80327869,6.334246575,0,0.058875378,1
3965,1.477987743,4,NULL,01/01/2017,2312,75.80327869,6.334246575,0,0.165908506,2
3965,1.123440709,3,NULL,01/01/2017,2312,75.80327869,6.334246575,0,-0.070473583,2
3987,1.152667533,2,14/08/2014,01/01/2017,944,30.95081967,2.58630137,1,0.17175571,0
3987,0.919692443,1,14/08/2014,01/01/2017,944,30.95081967,2.58630137,1,-0.061287184,1
3987,0.701369218,1,14/08/2014,01/01/2017,944,30.95081967,2.58630137,1,-0.268897395,4
3987,0.701369218,1,14/08/2014,01/01/2017,944,30.95081967,2.58630137,1,-0.268897395,3
4022,1.25504189,3,14/10/2013,01/01/2017,840,27.54098361,2.301369863,1,0.026496543,0
4022,1.117084023,3,14/10/2013,01/01/2017,840,27.54098361,2.301369863,1,-0.065631618,1
4022,1.240577163,4,14/10/2013,01/01/2017,840,27.54098361,2.301369863,1,-0.010488052,2
4022,1.283690555,4,14/10/2013,01/01/2017,840,27.54098361,2.301369863,1,0.174215112,2
4028,1.113416729,2,31/08/2015,01/01/2017,2235,73.27868852,6.123287671,1,0.205852426,0
4028,0.746548389,1,31/08/2015,01/01/2017,2235,73.27868852,6.123287671,1,-0.165830597,1
4028,0.918586823,1,31/08/2015,01/01/2017,2235,73.27868852,6.123287671,1,0.009922727,2
4028,0.841348066,1,31/08/2015,01/01/2017,2235,73.27868852,6.123287671,1,-0.134053712,3
4028,0.841348066,1,31/08/2015,01/01/2017,2235,73.27868852,6.123287671,1,-0.134053712,4
4028,0.767779373,1,31/08/2015,01/01/2017,2235,73.27868852,6.123287671,1,-0.16281075,5
4091,1.28716529,4,27/05/2012,01/01/2017,925,30.32786885,2.534246575,1,0.221767262,0
4091,1.132822353,3,27/05/2012,01/01/2017,925,30.32786885,2.534246575,1,0.012571937,1
4091,1.042920856,3,27/05/2012,01/01/2017,925,30.32786885,2.534246575,1,-0.133538673,2
4100,1.071373497,2,21/11/2013,01/01/2017,636,20.85245902,1.742465753,1,-0.002779038,0
4100,0.856315209,1,21/11/2013,01/01/2017,636,20.85245902,1.742465753,1,-0.107890253,1
4102,1.038173696,2,04/10/2015,01/01/2017,2375,77.86885246,6.506849315,1,0.058957874,0
4102,1.046522662,2,04/10/2015,01/01/2017,2375,77.86885246,6.506849315,1,-0.033564767,1
4102,1.130042612,3,04/10/2015,01/01/2017,2375,77.86885246,6.506849315,1,-0.113464916,2
4102,1.133792898,3,04/10/2015,01/01/2017,2375,77.86885246,6.506849315,1,0.041018278,3
4102,1.133792898,3,04/10/2015,01/01/2017,2375,77.86885246,6.506849315,1,0.041018278,4
4102,1.157562543,3,04/10/2015,01/01/2017,2375,77.86885246,6.506849315,1,-0.030740874,5
4118,0.827725116,1,21/11/2013,01/01/2017,721,23.63934426,1.975342466,1,-0.095805327,0
4118,1.13171131,3,21/11/2013,01/01/2017,721,23.63934426,1.975342466,1,0.001723512,1
4133,1.08347403,2,06/06/2013,01/01/2017,982,32.19672131,2.690410959,1,0.064008876,0
4133,0.876223227,1,06/06/2013,01/01/2017,982,32.19672131,2.690410959,1,-0.13082351,1
4133,1.250408159,4,06/06/2013,01/01/2017,982,32.19672131,2.690410959,1,0.116552144,1
4133,1.136105345,3,06/06/2013,01/01/2017,982,32.19672131,2.690410959,1,0.030039134,2
4146,1.235879775,3,NULL,01/01/2017,2770,90.81967213,7.589041096,0,0.099110601,0
4146,1.2115461,4,11/08/2016,01/01/2017,2627,86.13114754,7.197260274,1,0.094344235,1
4146,1.324323874,4,11/08/2016,01/01/2017,2627,86.13114754,7.197260274,1,0.181279,2
4146,1.433854364,4,11/08/2016,01/01/2017,2627,86.13114754,7.197260274,1,0.090207575,3
4146,1.433854364,4,11/08/2016,01/01/2017,2627,86.13114754,7.197260274,1,0.090207575,4
4146,0.903579536,1,11/08/2016,01/01/2017,2627,86.13114754,7.197260274,1,-0.182414294,5
4159,1.30541604,4,03/04/2014,01/01/2017,1516,49.70491803,4.153424658,1,0.041097558,0
4159,1.02148716,2,03/04/2014,01/01/2017,1516,49.70491803,4.153424658,1,-0.098888951,1
4159,1.21543827,4,03/04/2014,01/01/2017,1516,49.70491803,4.153424658,1,0.056356318,2
4159,1.486348918,4,03/04/2014,01/01/2017,1516,49.70491803,4.153424658,1,0.127306254,3
4159,1.486348918,4,03/04/2014,01/01/2017,1516,49.70491803,4.153424658,1,0.127306254,4
4287,1.142907619,2,09/10/2015,01/01/2017,1573,51.57377049,4.309589041,1,0.100732002,0
4287,1.132975392,3,09/10/2015,01/01/2017,1573,51.57377049,4.309589041,1,0.084347888,1
4287,0.888449562,1,09/10/2015,01/01/2017,1573,51.57377049,4.309589041,1,-0.114101272,2
4287,0.827081093,1,09/10/2015,01/01/2017,1573,51.57377049,4.309589041,1,-0.188866736,3
4287,0.827081093,1,09/10/2015,01/01/2017,1573,51.57377049,4.309589041,1,-0.188866736,4
4391,0.827728479,1,NULL,01/01/2017,2959,97.01639344,8.106849315,0,-0.118780175,0
4391,0.91422871,1,17/08/2016,01/01/2017,2822,92.52459016,7.731506849,1,-0.033015363,1
4391,0.985740439,2,17/08/2016,01/01/2017,2822,92.52459016,7.731506849,1,-0.055950829,4
4391,1.144345785,3,17/08/2016,01/01/2017,2822,92.52459016,7.731506849,1,0.212966068,5
4391,0.779862758,1,17/08/2016,01/01/2017,2822,92.52459016,7.731506849,1,-0.191076374,2
4391,0.985740439,2,17/08/2016,01/01/2017,2822,92.52459016,7.731506849,1,-0.055950829,3
4407,1.31329169,4,25/04/2014,01/01/2017,1766,57.90163934,4.838356164,1,0.24987081,0
4407,0.973117649,2,25/04/2014,01/01/2017,1766,57.90163934,4.838356164,1,-0.180400304,1
4407,0.859330454,1,25/04/2014,01/01/2017,1766,57.90163934,4.838356164,1,-0.141875977,2
4407,1.048889914,3,25/04/2014,01/01/2017,1766,57.90163934,4.838356164,1,-0.052033151,3
4407,1.048889914,3,25/04/2014,01/01/2017,1766,57.90163934,4.838356164,1,-0.052033151,4
4407,0.998388825,2,25/04/2014,01/01/2017,1766,57.90163934,4.838356164,1,-0.009554347,5
4430,1.108012072,2,16/05/2014,01/01/2017,1222,40.06557377,3.347945205,1,0.022323809,0
4430,1.400299173,4,16/05/2014,01/01/2017,1222,40.06557377,3.347945205,1,0.20867624,1
4430,0.86324848,1,16/05/2014,01/01/2017,1222,40.06557377,3.347945205,1,-0.165571084,2
4430,1.134444804,3,16/05/2014,01/01/2017,1222,40.06557377,3.347945205,1,-0.00362154,3
4440,1.278000872,3,15/04/2016,01/01/2017,1790,58.68852459,4.904109589,1,-0.000689347,0
4440,1.253023696,4,15/04/2016,01/01/2017,1790,58.68852459,4.904109589,1,0.14334171,1
4440,1.180561748,4,15/04/2016,01/01/2017,1790,58.68852459,4.904109589,1,0.061828899,2
4440,1.114053056,3,15/04/2016,01/01/2017,1790,58.68852459,4.904109589,1,-0.028735059,3
4529,1.091655495,2,23/08/2014,01/01/2017,1283,42.06557377,3.515068493,1,0.069967143,0
4529,0.880729365,1,23/08/2014,01/01/2017,1283,42.06557377,3.515068493,1,-0.177057815,1
4529,0.944217653,2,23/08/2014,01/01/2017,1283,42.06557377,3.515068493,1,-0.055439107,2
4529,1.02036619,2,23/08/2014,01/01/2017,1283,42.06557377,3.515068493,1,0.051179084,3
4529,1.02036619,2,23/08/2014,01/01/2017,1283,42.06557377,3.515068493,1,0.051179084,4
4607,0.979861134,1,NULL,01/01/2017,2085,68.36065574,5.712328767,0,0.032340124,0
4607,0.796141361,1,14/12/2016,01/01/2017,2067,67.7704918,5.663013699,1,-0.183137012,1
4607,1.023589562,2,14/12/2016,01/01/2017,2067,67.7704918,5.663013699,1,0.102107273,2
4607,0.769452782,1,14/12/2016,01/01/2017,2067,67.7704918,5.663013699,1,-0.21630057,3
4607,0.769452782,1,14/12/2016,01/01/2017,2067,67.7704918,5.663013699,1,-0.21630057,4
4609,0.934248916,1,06/06/2013,01/01/2017,735,24.09836066,2.01369863,1,-0.076731703,0
4609,1.061182722,3,06/06/2013,01/01/2017,735,24.09836066,2.01369863,1,-0.033591483,1
4609,1.084156816,3,06/06/2013,01/01/2017,735,24.09836066,2.01369863,1,0.0593256,2
4662,0.948326917,1,14/08/2014,01/01/2017,749,24.55737705,2.052054795,1,0.045268365,0
4662,0.839561547,1,14/08/2014,01/01/2017,749,24.55737705,2.052054795,1,-0.136305735,1
4662,1.118727194,3,14/08/2014,01/01/2017,749,24.55737705,2.052054795,1,-0.052052308,2
4663,1.033782237,2,16/05/2014,01/01/2017,1158,37.96721311,3.17260274,1,-0.076084052,0
4663,1.065524394,3,16/05/2014,01/01/2017,1158,37.96721311,3.17260274,1,0.04755008,1
4663,1.105487401,3,16/05/2014,01/01/2017,1158,37.96721311,3.17260274,1,-0.027052829,2
4663,1.124945575,3,16/05/2014,01/01/2017,1158,37.96721311,3.17260274,1,0.011869317,3
4663,1.124945575,3,16/05/2014,01/01/2017,1158,37.96721311,3.17260274,1,0.011869317,4
4718,1.210823003,3,02/04/2015,01/01/2017,1848,60.59016393,5.063013699,1,0.1628481,0
4718,1.108942616,3,02/04/2015,01/01/2017,1848,60.59016393,5.063013699,1,0.044605131,1
4718,0.749232947,1,02/04/2015,01/01/2017,1848,60.59016393,5.063013699,1,-0.237236272,2
4718,1.116095904,3,02/04/2015,01/01/2017,1848,60.59016393,5.063013699,1,0.090794121,3
4718,1.116095904,3,02/04/2015,01/01/2017,1848,60.59016393,5.063013699,1,0.090794121,4
4755,1.001171358,1,NULL,01/01/2017,2306,75.60655738,6.317808219,0,0.091624296,0
4755,1.073341743,3,NULL,01/01/2017,2306,75.60655738,6.317808219,0,0.018394978,1
4755,0.794470651,1,NULL,01/01/2017,2306,75.60655738,6.317808219,0,-0.077900316,2
4755,0.899621375,1,NULL,01/01/2017,2306,75.60655738,6.317808219,0,-0.117833864,2
4893,1.345124153,4,14/10/2013,01/01/2017,1624,53.24590164,4.449315068,1,0.086210155,0
4893,1.329658859,4,14/10/2013,01/01/2017,1624,53.24590164,4.449315068,1,0.031865268,1
4893,1.102432584,3,14/10/2013,01/01/2017,1624,53.24590164,4.449315068,1,0.057049426,2
